id,oplocdistrict,industryphy,industryco,dom,enttype,enttypeitem,state,orgid,jobid,adbusign,townsign,regtype,empnum,compform,parnum,exenum,venind,enttypeminu,oploc,regcap,reccap,enttypegb,tfidif_opscope,gap_year,regcap_reccap,bucket_regcap,bucket_reccap,bucket_regcap_reccap,enttypegb_enttypeitem,industryphy_industryco,enttypegb_industryphy,industryphy_enttypeitem,industryco_enttypeitem,enttypegb_enttypeitem_industryphy_industryco,ANCHEYEAR,STATE,EMPNUM,EMPNUMSIGN,BUSSTNAME,COLGRANUM,RETSOLNUM,DISPERNUM,UNENUM,COLEMPLNUM,RETEMPLNUM,DISEMPLNUM,UNEEMPLNUM,WEBSITSIGN,FORINVESTSIGN,STOCKTRANSIGN,PUBSTATE,TAX_CATEGORIES,TAX_ITEMS,TAXATION_BASIS,TAX_RATE,DEDUCTION,TAX_AMOUNT,gap_day,income,bucket_TAX_AMOUNT,bgxmdm,positive_negtive,legal_judgment_num,brand_num,patent_num,label
d8071a739aa75a3b8f38048fbb61129af1bf7daacc03ec51,340207,2,8730,10317,1100,1150,7,3.40E+17,3.40E+17,0,0,1,1,-1,-1,-1,-1,1151,0,300,-1,1151,3.866531261,98,301,5,0,6,0,61,2,2,97,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3bb57dfdbfa887aafe0080d548ad0e2dfc,340207,0,7590,10318,1100,1150,6,3.40E+17,3.40E+17,0,0,1,2,-1,-1,-1,-1,1151,0,1000,-1,1151,2.866070422,98,1001,7,0,7,0,11,0,0,25,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
47e3664e12f3ce741aee409941b5efb18265847478082676,340222,7,7723,10319,1100,1130,6,3.40E+17,3.40E+17,0,0,1,4,-1,-1,-1,-1,-1,0,1000,-1,1130,3.193035357,98,1001,7,0,7,3,34,24,19,456,521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f1c1045b13d183291f74da241b93af762c270f933eeddf05,340225,1,8290,10320,9600,-1,6,3.40E+17,3.41E+17,0,0,1,1,1,-1,-1,3,-1,2591,20,-1,9600,2.466498999,98,21,1,0,2,1,14,1,1,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb6fbaeff4e2f61b1cf4be57fd368d11d00,340202,0,7590,10323,1100,1150,6,3.40E+17,3.40E+17,0,0,1,13,-1,-1,-1,-1,1151,0,50,0,1151,3.013640753,50,50,2,0,3,0,11,0,0,25,58,2018,2,3,2,0,3,0,0,0,0,0,0,0,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb6be54ea19a9468260c04b3a133296bd6d,340200,3,7212,9531,1100,1130,6,3.40E+17,3.40E+17,0,0,1,0,1,-1,-1,-1,-1,0,2000,2000,1130,6.875693043,50,0,8,2,0,3,3,23,18,162,171,2016.5,2,2,2,0,0,0,0,0,0,0,0,0,2,1,2,3,5,37.9047619,610.2,0.03,0,20.03666667,29.04761905,610.3333333,1,116.7142857,-1,-1,-1,-1,1
47e3664e12f3ce743e97c87a20e14c32679edbdd5694733d,340222,1,8111,10325,1100,1130,6,3.40E+17,3.40E+17,0,1,1,-1,-1,-1,-1,-1,-1,0,100,-1,1130,2.507281215,102,101,4,0,5,3,7,12,12,95,98,2016.5,2,9.5,1.5,0,2.25,0.75,0.75,3.5,1.75,0.75,0.75,5.5,2,2,2,2.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,118,-1,-1,-1,-1,0
d8071a739aa75a3bdc6ea90a61b7aa932f5aac4d91654a2c,340207,0,7320,10326,1100,1150,6,3.40E+17,3.40E+17,0,1,1,2,-1,-1,-1,-1,1151,0,200,-1,1151,3.605572225,50,201,5,0,6,0,33,0,0,48,49,2018,2,1,2,0,0,0,0,0,0,0,0,0,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,124.375,-1,-1,-1,-1,0
4a8fc4f3fb4d8a0f344fe4262423e0e86c86481bebab29cb,340203,1,8290,10327,9600,-1,6,3.40E+17,3.40E+17,0,1,1,8,1,-1,-1,3,-1,0,15,-1,9600,2.513174599,98,16,1,0,2,1,14,1,1,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
e9f7b28ec10e047075eb0fa707b9e3a0e31cdb7246689825,340221,1,8290,10330,1100,1150,6,3.40E+17,4.00E+17,0,0,1,6,-1,1,-1,-1,1151,0,200,-1,1151,3.142823727,97,201,5,0,6,0,14,15,9,15,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
e9f7b28ec10e04707381146e3e09e3073ea4776bbf36cd35,340221,3,7212,6104,1100,1190,6,3.40E+17,3.40E+17,0,0,1,3,1,-1,-1,-1,-1,0,138950,136000,1190,1.825585586,116,2950,8,2,8,4,3,30,25,68,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,152.9777778,0,64,-1,-1,1
216bd2aaf4d079245dee0531375e9ac92212ced3eb105188,340203,0,7511,10331,1100,1130,6,3.40E+17,4.00E+17,0,0,1,5,-1,2,-1,-1,-1,0,10,-1,1130,3.12490784,97,11,0,0,1,3,23,7,7,29,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
216bd2aaf4d07924f9a62bb1c5767b5c60f4322513136e59,340203,0,7590,10332,1100,1150,6,3.40E+17,4.00E+17,0,0,1,2,-1,1,-1,-1,1151,0,30,-1,1151,3.340134217,97,31,2,0,3,0,11,0,0,25,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
516ab81418ed215dcb24186ec038c0f36fae585a9e2f3abb,340225,1,8111,359,1100,1150,6,3.40E+17,3.40E+17,0,1,1,-1,-1,-1,-1,-1,1151,0,120,-1,1151,2.411808397,100,121,5,0,5,0,7,15,9,93,96,2017.666667,2,7,1,0,0.666666667,0,0,0.333333333,1.333333333,0,0,0.666666667,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,-1,-1,-1,-1,0
4a8fc4f3fb4d8a0f2bae0e4450fc2c845963741b1a215020,340203,1,8090,10333,9600,-1,6,3.40E+17,4.00E+17,0,1,1,2,1,-1,-1,3,-1,0,100,-1,9600,3.822684485,97,101,4,0,5,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
47e3664e12f3ce744792d6e20b9bc9c24d32ddad802f44ee,340222,2,8770,10334,1100,1130,6,3.40E+17,4.00E+17,0,0,1,3,-1,-1,-1,-1,-1,0,500,-1,1130,4.238050177,97,501,6,0,6,3,46,4,4,65,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
59b38c56de38368379a0bce26f469b831cd2c148645c19a5,340202,2,8890,10335,1100,1130,6,3.40E+17,3.40E+17,0,0,1,2,-1,-1,-1,-1,-1,0,100,-1,1130,3.219437717,98,101,4,0,5,3,26,4,4,38,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f1c1045b13d18329ea0e46dee179a6b41f35bf3fc6d3d771,340225,1,8051,10336,9600,-1,7,3.40E+17,4.00E+17,0,1,1,30,1,-1,-1,3,-1,2597,100,-1,9600,2.466498999,99,101,4,0,5,1,9,1,1,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
47645761dc56bb8c05bee8cb8604c466b5f0d0ba64497809,340223,1,8290,10337,1100,1130,6,3.40E+17,4.00E+17,0,0,1,3,-1,2,-1,-1,-1,0,500,-1,1130,6.854712596,50,501,6,0,6,3,14,12,12,18,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3be2e6a6087a5270c4c25b0cba936cf64f,340207,0,7520,10338,1100,1130,6,3.40E+17,3.40E+17,0,0,1,-1,-1,-1,-1,-1,-1,0,500,-1,1130,3.689494011,50,501,6,0,6,3,48,7,7,76,79,2018,2,3,2,0,2,0,0,0,1,0,0,0,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
755db3b5c5f74eb47ef382d0ae4157ee43ef2bec2941ca0a,340223,1,8052,10340,9600,-1,6,3.40E+17,3.40E+17,0,1,1,4,1,-1,-1,3,-1,2598,10,-1,9600,2.466734734,97,11,0,0,1,1,6,1,1,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
755db3b5c5f74eb4fd50afceab40b528272cd92ad88356d6,340223,1,8090,10341,9600,-1,6,3.40E+17,3.40E+17,0,1,1,5,1,-1,-1,3,-1,2599,20,-1,9600,2.46697047,97,21,1,0,2,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
216bd2aaf4d07924bb164e2f38016aa0f59e44d2e1312276,340203,0,7519,10342,1100,1150,6,3.40E+17,4.00E+17,0,0,1,3,-1,-1,-1,-1,1151,0,500,-1,1151,2.569986819,50,501,6,0,6,0,8,0,0,27,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
4e890c2c712628fc27e67a7617d8cf22f0cb9c864e2bc2d6,340203,1,8290,10345,1100,1150,6,3.40E+17,4.00E+17,0,0,3,-1,-1,-1,-1,-1,1151,0,1000,-1,1151,8.796464699,100,1001,7,0,7,0,14,15,9,15,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,359.7142857,-1,-1,-1,-1,0
f000950527a6feb6924d49a5d44541f0577a56f3538f7129,340202,6,8514,10346,1100,1150,6,3.40E+17,3.40E+17,0,0,1,3,-1,-1,-1,-1,1151,0,10,0,1151,3.795810655,99,10,0,0,1,0,81,44,37,133,138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117.3333333,1,-1,2,-1,0
ed38190adf12fceb90f790f0360c8e08bbeaf8c2f9846449,340200,1,8040,10347,9600,-1,6,3.40E+17,4.00E+17,0,0,1,1,1,-1,-1,3,-1,0,10,-1,9600,2.482293268,97,11,0,0,1,1,19,1,1,30,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3b1a43520f0fd7e527cbeae938c0f31daa,340207,4,8394,10348,1100,1130,6,3.40E+17,3.40E+17,0,0,1,4,-1,-1,-1,-1,-1,0,30,-1,1130,4.794857081,50,31,2,0,3,3,10,8,8,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
216bd2aaf4d079242150bd21c0550573a20b6c8624359079,340203,1,8111,10349,1100,1150,6,3.40E+17,4.00E+17,0,0,1,4,-1,1,-1,-1,1151,0,50,-1,1151,3.083889889,97,51,2,0,3,0,7,15,9,93,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
59b38c56de38368373a57247e7f6dea3870c32bcdd8deaeb,340202,5,6760,10351,4500,4530,6,3.40E+17,3.40E+17,0,1,1,2,-1,38,37,-1,4533,0,19805,19800,4533,5.711867605,30,5,8,2,1,7,15,11,11,17,17,2017,2,0.666666667,1.666666667,0,0,0,0,0,0,0,0,0,2,1.333333333,-1,2.666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,125.5,-1,-1,-1,-1,1
59b38c56de3836833a2cd2e87fb02100e254019af036fe0d,340202,0,7519,10352,1100,1130,6,3.40E+17,3.40E+17,0,0,1,2,-1,-1,-1,-1,-1,0,500,-1,1130,4.334465937,98,501,6,0,6,3,8,7,7,41,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,118.6666667,-1,-1,-1,-1,0
f000950527a6feb69c0a17e358f8e89c53ec16c470e8859d,340200,3,7212,10353,1100,1130,6,3.40E+17,3.40E+17,0,1,1,0,1,-1,-1,-1,-1,0,10000,10000,1130,0.982544952,20,0,8,2,0,3,3,23,18,162,171,2015,2,38,1,0,0,0,0,0,0,0,0,0,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,115.8461538,1,99,-1,-1,1
59b38c56de3836833ae0cb60034c93fe709ad7def6b7907c,340202,7,7820,10354,1100,1150,6,3.40E+17,3.40E+17,0,0,1,2,-1,-1,-1,-1,1151,0,500,-1,1151,2.938441176,50,501,6,0,6,0,18,14,14,21,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
516ab81418ed215dbf33421656701f94a86d2145c6797163,340225,0,7590,10355,1100,1150,6,3.40E+17,4.00E+17,0,0,1,10,-1,-1,-1,-1,1151,0,100,-1,1151,3.031792376,98,101,4,0,5,0,11,0,0,25,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb62b1f0ee454a808ca0ccb8a971d52bf6f,340203,2,9051,10357,1100,1150,6,3.40E+17,4.00E+17,0,0,1,-1,-1,-1,-1,-1,1151,0,100,-1,1151,4.034139097,99,101,4,0,5,0,12,2,2,53,55,2018,2,2,2,0,2,0,0,0,0,0,0,0,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,525.5,-1,-1,-1,-1,0
e9f7b28ec10e04702d29e882030cdcba573709fbfe83359a,340221,2,9013,10358,4500,4540,11,3.40E+17,3.40E+17,0,1,1,10,-1,-1,-1,-1,-1,0,200,-1,4540,2.468384882,102,201,5,0,6,2,27,19,17,35,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,-1,-1,-1,-1,0
f000950527a6feb644a9c3e61edf30f8a5f06c612fb72937,340203,0,7499,10359,1100,1150,6,3.40E+17,4.00E+17,0,0,1,-1,-1,-1,-1,-1,1151,0,50,-1,1151,3.177948295,50,51,2,0,3,0,21,0,0,26,26,2018,2,1,2,0,0,0,0,0,0,0,0,0,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,525.5,-1,-1,-1,6,0
da8691b210adb3f6eb88ba0f3ea7a76b60b14462b27ce56f,340207,0,7481,10360,9600,-1,6,3.40E+17,4.00E+17,0,0,1,10,1,-1,-1,3,-1,2602,10,-1,9600,2.757867895,97,11,0,0,1,1,49,29,24,221,239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
47e3664e12f3ce74661415970dc973972dd45247ea51fdf2,340222,1,8053,10361,1100,1150,6,3.40E+17,4.00E+17,0,0,1,2,-1,1,-1,-1,1151,0,10,-1,1151,2.878564396,97,11,0,0,1,0,58,15,9,88,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3b7f8f316ac243c13013b1420d18495de4,340207,0,7519,10364,1100,1130,6,3.40E+17,3.40E+17,0,0,1,2,-1,-1,-1,-1,-1,0,100,-1,1130,3.079410917,98,101,4,0,5,3,8,7,7,41,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
59b38c56de383683d78ac37573fbf80cdabb084893f798b7,340202,0,7512,10366,1100,1130,6,3.40E+17,4.00E+17,0,0,1,6,-1,6,-1,-1,-1,0,520,-1,1130,3.977562612,97,521,7,0,7,3,39,7,7,55,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb677d1163771ea3860ee160bb7b63da0e6,340202,1,8290,10367,1100,1150,6,3.40E+17,4.00E+17,0,0,1,-1,-1,-1,-1,-1,1151,0,100,-1,1151,2.736180243,50,101,4,0,5,0,14,15,9,15,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
216bd2aaf4d07924865103cfd9c366ff01729f18f845dd14,340203,0,7513,10368,1100,1150,6,3.40E+17,4.00E+17,0,0,1,6,-1,-1,-1,-1,1151,0,500,-1,1151,2.97780898,98,501,6,0,6,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,0
f000950527a6feb6050fac13957445c8071f0de6b1a1f97d,340200,3,7212,10370,1100,1130,6,3.40E+17,3.40E+17,0,1,1,-1,-1,-1,-1,-1,-1,0,1000,0,1130,5.898098533,50,1000,7,0,7,3,3,23,18,162,171,2016.5,2,4,1.75,0,1.25,0.25,0,0.5,2.5,0.25,0,1.25,2,2,1.5,2.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,117.3333333,-1,1,1,-1,0
e9f7b28ec10e0470a50ab2599452e8f1c2a2d49e23c0db27,340221,0,7511,10371,1100,1150,6,3.40E+17,4.00E+17,0,0,1,3,-1,-1,-1,-1,1151,0,500,-1,1151,3.196335652,97,501,6,0,6,0,23,0,0,39,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb6b29f804c3695ea4c3979eae21016fe45,340202,1,8290,10372,1100,1150,6,3.40E+17,4.00E+17,0,0,1,-1,-1,-1,-1,-1,1151,0,580,-1,1151,4.249129739,100,581,7,0,7,0,14,15,9,15,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,278.8,-1,2,-1,-1,0
4a8fc4f3fb4d8a0f53d7962105565625ec8dc896039c89f9,340203,1,8290,10373,9600,-1,6,3.40E+17,4.00E+17,0,1,1,2,1,-1,-1,3,-1,0,10,-1,9600,2.500209155,99,11,0,0,1,1,14,1,1,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3ba9ffa232c24e0c8b43770ae1677476de,340207,0,7482,10374,1100,1150,6,3.40E+17,3.40E+17,0,0,1,5,-1,-1,-1,-1,1151,0,100,0,1151,3.031792376,50,100,4,0,4,0,50,0,0,75,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
e9f7b28ec10e0470bbbc269b0d7419555a1416cac5ad77ec,340221,2,8930,10375,1100,1130,6,3.40E+17,4.00E+17,0,0,1,5,-1,2,-1,-1,-1,0,10,-1,1130,2.692569203,97,11,0,0,1,3,28,4,4,67,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3b3c90dfd15a8a62e6118a27b83c3d3ffd,340207,6,8425,10376,1100,1150,6,3.40E+17,4.00E+17,0,0,1,3,-1,-1,-1,-1,1151,0,10,-1,1151,2.382812949,97,11,0,0,1,0,52,44,37,299,333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb635007202d44b5ad6dfd6a722e1f594b2,340202,0,7590,697,1100,1150,6,3.40E+17,4.00E+17,0,0,1,13,-1,-1,-1,-1,1151,0,2000,-1,1151,4.625127627,50,2001,8,0,8,0,11,0,0,25,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
59b38c56de3836837ddc246da6364355e316122edfeab2e7,340202,0,7519,10377,1100,1150,6,3.40E+17,3.40E+17,0,0,1,13,-1,-1,-1,-1,1151,0,500,-1,1151,3.559368096,50,501,6,0,6,0,8,0,0,27,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb64b057d3eed25eba490364f68679949bd,340223,10,3039,10378,1100,1130,6,3.40E+17,3.40E+17,0,0,3,-1,-1,-1,-1,-1,-1,0,1000,1000,1130,5.383016787,30,0,7,2,0,3,239,66,53,646,766,2016.5,2,2.5,2,0,0,0,0,0,0,0,0,0,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,130.8,-1,-1,-1,-1,0
47e3664e12f3ce74fe79d1882c185bbe5bce5d27b5959224,340222,0,7499,10380,1100,1150,6,3.40E+17,3.40E+17,0,1,1,3,1,-1,-1,-1,1153,0,3000,0,1153,5.589145068,103,3000,8,0,8,5,21,39,0,26,101,2016.5,2,8.75,2,0,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1.75,3,2,42.25,-1,-1,-1,3509.225833,30,-1,8,114.875,-1,-1,-1,-1,1
59b38c56de38368341aab222a7509f6e16b1025d40d4ef28,340202,0,7519,10382,1100,1150,6,3.40E+17,3.40E+17,0,0,1,3,-1,-1,-1,-1,1151,0,100,-1,1151,2.623498744,10,101,4,0,5,0,8,0,0,27,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
9c7fa510616a683058bda5bf79d0ef20f99a5f0333f854e6,340222,2,8930,10383,9600,-1,6,3.40E+17,4.00E+17,0,1,1,1,1,-1,-1,3,-1,0,10,-1,9600,2.46744194,97,11,0,0,1,1,28,5,5,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
f000950527a6feb61988abbe692252e06545cd8d75ae70b2,340202,0,7514,10384,1100,1150,6,3.40E+17,4.00E+17,0,0,1,2,-1,-1,-1,-1,1151,0,500,-1,1151,3.090726214,99,501,6,0,6,0,95,0,0,187,201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
59b38c56de38368346954a38c3726befc645bfe7529195c7,340200,3,7212,10385,4500,4530,6,3.40E+17,3.40E+17,0,1,1,10,-1,5,3,-1,4533,0,180460,0,4533,3.208358155,3,180460,8,0,8,7,3,16,15,46,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120.6666667,2,-1,-1,-1,1
755db3b5c5f74eb4ce64e2b397d0d95c7f6d0d1d49090760,340223,1,8040,10386,9600,-1,6,3.40E+17,3.40E+17,0,0,1,1,1,-1,-1,3,-1,2605,10,-1,9600,2.466498999,98,11,0,0,1,1,19,1,1,30,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
59b38c56de38368321991fdc2066e5f88978b5858bd23c60,340202,6,8415,10387,1100,1130,6,3.40E+17,3.40E+17,0,0,1,10,-1,-1,-1,-1,-1,0,50,0,1130,2.528733132,98,50,2,0,3,3,69,13,13,130,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,393.1666667,-1,-1,-1,-1,0
47645761dc56bb8c2d7ec048f6644b7bf1d229d5ff68f038,340223,0,7590,10388,1100,1130,6,3.40E+17,3.40E+17,0,0,1,2,-1,-1,-1,-1,-1,0,600,0,1130,2.578709027,99,600,7,0,7,3,11,7,7,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
d8071a739aa75a3bd93b79a89f0805d7b187301f738b380c,340207,0,7519,10389,1100,1130,6,3.40E+17,3.40E+17,0,0,1,3,-1,-1,-1,-1,-1,0,98,-1,1130,2.50704548,98,99,4,0,4,3,8,7,7,41,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
